"iter","loss","grad_norm","eta","speed","kappa","lambda_min","lambda_max","costo_local","accion_eta","b","w1","w2","theta1","theta2","theta3"
79,0.000303784124017813,0.00446069814336743,0.0947343058517656,0.000422581142226173,0.0555838151859563,0.0555171135095773,1.48878034734852,NA,"ajuste_por_curvatura",0.101618879349952,0.817125514591208,0.33336877797272,0.817125514591208,0.33336877797272,0.101618879349952
80,0.0003019040788017,0.00443721891191796,0.0947385927481627,0.000420375875430642,0.0555360502960322,0.0554741048417611,1.4887529692656,NA,"ajuste_por_curvatura",0.101544852687017,0.817365140724629,0.333708887059811,0.817365140724629,0.333708887059811,0.101544852687017
81,0.000300043684850333,0.00441388221176381,0.0947428281951386,0.000418183684062717,0.055488862904044,0.0554312913500304,1.48872545785587,NA,"ajuste_por_curvatura",0.101471288286133,0.817603703193354,0.334047106077731,0.817603703193354,0.334047106077731,0.101471288286133
82,0.000298202722004374,0.00439068686947348,0.0947470150985841,0.000416004475115158,0.0554422204852595,0.055388673079462,1.48869782730161,NA,"ajuste_por_curvatura",0.101398181356045,0.817841200531113,0.334383451116265,0.817841200531113,0.334383451116265,0.101398181356045
83,0.000296380972841012,0.00436763173553315,0.0947511560855389,0.000413838156297654,0.0553960936341777,0.0553462503151215,1.48867009118247,NA,"ajuste_por_curvatura",0.101325527177736,0.818077631671524,0.334717937901556,0.818077631671524,0.334717937901556,0.101325527177736
84,0.000294578222631511,0.00434471568283136,0.094755253573708,0.000411684636232352,0.0553504552886055,0.0553040230629397,1.48864226227419,NA,"ajuste_por_curvatura",0.101253321109185,0.818312995923687,0.335050581813384,0.818312995923687,0.335050581813384,0.101253321109185
85,0.000292794259299129,0.004321937605272,0.0947593097455277,0.000409543824238814,0.0553052810171999,0.0552619915819372,1.48861435277203,NA,"ajuste_por_curvatura",0.101181558588773,0.818547292949361,0.335381397901466,0.818547292949361,0.335381397901466,0.101181558588773
86,0.000291028873379103,0.0042992964165244,0.0947633266364869,0.000407415630626179,0.0552605480345896,0.0552201556118597,1.48858637393999,NA,"ajuste_por_curvatura",0.101110235137644,0.818780522741392,0.335710400900541,0.818780522741392,0.335710400900541,0.101110235137644
87,0.00028928185797844,0.00427679104887001,0.0947673060756532,0.000405299966349878,0.0552162358627092,0.0551785152314074,1.48855833656649,NA,"ajuste_por_curvatura",0.101039346361088,0.81901268560358,0.336037605244732,0.81901268560358,0.336037605244732,0.101039346361088
88,0.000287553008738185,0.00425442045216997,0.094771249744059,0.000403196743188832,0.0551723256795906,0.0551370703832176,1.48853025089492,NA,"ajuste_por_curvatura",0.100968887949239,0.819243782131555,0.336363025080761,0.819243782131555,0.336363025080761,0.100968887949239
