"w1","w2","loss"
0.725,0.31875,0.00206564662746614
0.73,0.31875,0.00187843263573785
0.735,0.31875,0.00170282243648919
0.74,0.31875,0.00153872337539876
0.745,0.31875,0.00138604298249912
0.75,0.31875,0.00124468897629511
0.755,0.31875,0.00111456926776394
0.76,0.31875,0.000995591964240724
0.765,0.31875,0.000887665373193841
0.77,0.31875,0.000790698005893698
0.775,0.31875,0.000704598580979036
0.78,0.31875,0.000629276027924331
0.785,0.31875,0.000564639490412122
0.79,0.31875,0.000510598329613802
0.795,0.31875,0.000467062127382458
0.8,0.31875,0.000433940689361134
0.805,0.31875,0.00041114404801
0.81,0.31875,0.000398582465555588
0.815,0.31875,0.000396166436865403
0.82,0.31875,0.000403806692250945
0.825,0.31875,0.000421414200202259
0.83,0.31875,0.000448900170056893
0.835,0.31875,0.000486176054606184
0.84,0.31875,0.000533153552641633
0.845,0.31875,0.000589744611444074
0.85,0.31875,0.000655861429218267
0.855,0.31875,0.000731416457475427
0.86,0.31875,0.000816322403366183
0.865,0.31875,0.000910492231966282
0.87,0.31875,0.00101383916851737
0.875,0.31875,0.00112627670062505
0.88,0.31875,0.00124771858041631
0.885,0.31875,0.00137807882665845
0.89,0.31875,0.00151727172684135
0.895,0.31875,0.00166521183922507
0.9,0.31875,0.00182181399485459
0.7,0.325,0.00332510008236536
0.705,0.325,0.00307006938766804
0.71,0.325,0.00282711013450207
0.715,0.325,0.00259612988474018
0.72,0.325,0.00237703635595069
0.725,0.325,0.00216973742594543
0.73,0.325,0.00197414113719194
0.735,0.325,0.00179015570109501
0.74,0.325,0.00161768950215131
0.745,0.325,0.00145665110198179
0.75,0.325,0.00130694924324598
0.755,0.325,0.0011684928534424
0.76,0.325,0.00104119104859898
0.765,0.325,0.000924953136857811
0.77,0.325,0.000819688621957865
0.775,0.325,0.000725307206619725
0.78,0.325,0.000641718795836041
0.785,0.325,0.0005688335000714
0.79,0.325,0.000506561638375267
0.795,0.325,0.000454813741411448
0.8,0.325,0.000413500554407635
0.805,0.325,0.000382533040028325
0.81,0.325,0.000361822381174384
0.815,0.325,0.000351279983712525
0.82,0.325,0.000350817479137734
0.825,0.325,0.000360346727171728
0.83,0.325,0.000379779818300358
0.835,0.325,0.000409029076252807
0.84,0.325,0.000448007060425389
0.845,0.325,0.000496626568252598
0.85,0.325,0.000554800637528026
0.855,0.325,0.000622442548677667
0.86,0.325,0.000699465826988026
0.865,0.325,0.000785784244791409
0.87,0.325,0.000881311823610623
0.875,0.325,0.000985962836265299
0.88,0.325,0.00109965180894192
0.885,0.325,0.0012222935232296
0.89,0.325,0.00135380301812351
0.895,0.325,0.00149409559199783
0.9,0.325,0.00164308680455008
0.7,0.33125,0.00348460706487168
0.705,0.33125,0.00322113450552516
0.71,0.33125,0.00296973413589491
0.715,0.33125,0.00273031459742372
0.72,0.33125,0.0025027846812765
0.725,0.33125,0.00228705333265975
0.73,0.33125,0.00208302965500991
0.735,0.33125,0.0018906229140551
0.74,0.33125,0.00170974254175448
0.745,0.33125,0.00154029814011977
0.75,0.33125,0.00138219948492312
0.755,0.33125,0.00123535652929533
0.76,0.33125,0.00109967940721884
0.765,0.33125,0.000975078436919236
0.77,0.33125,0.000861464124159369
0.775,0.33125,0.000758747165439909
0.78,0.33125,0.000666838451110132
0.785,0.33125,0.000585649068392621
0.79,0.33125,0.000515090304325524
0.795,0.33125,0.000455073648625907
0.8,0.33125,0.000405510796477605
0.805,0.33125,0.000366313651247022
0.81,0.33125,0.000337394327130064
0.815,0.33125,0.000318665151733474
0.82,0.33125,0.000310038668593615
0.825,0.33125,0.000311427639635781
0.83,0.33125,0.000322745047576898
0.835,0.33125,0.000343904098274538
0.84,0.33125,0.000374818223024926
0.845,0.33125,0.000415401080812671
0.85,0.33125,0.000465566560514786
0.855,0.33125,0.000525228783061479
0.86,0.33125,0.000594302103556171
0.865,0.33125,0.000672701113357
0.87,0.33125,0.000760340642122161
0.875,0.33125,0.000857135759821108
0.88,0.33125,0.000963001778713838
0.885,0.33125,0.00107785425530011
0.89,0.33125,0.00120160899224065
0.895,0.33125,0.00133418204025205
0.9,0.33125,0.0014754896999772
0.7,0.3375,0.00365758521002861
0.705,0.3375,0.00338563234158107
0.71,0.3375,0.00312575138353231
0.715,0.3375,0.00287785206441022
0.72,0.3375,0.00264184425666442
0.725,0.3375,0.00241763798075545
0.73,0.3375,0.00220514340911696
0.735,0.3375,0.00200427086999578
0.74,0.3375,0.00181493085117377
0.745,0.3375,0.00163703400357631
0.75,0.3375,0.00147049114477126
0.755,0.3375,0.00131521326236294
0.76,0.3375,0.00117111151728501
0.765,0.3375,0.00103809724699645
0.77,0.3375,0.000916081968584466
0.775,0.3375,0.000804977381778354
0.78,0.3375,0.000704695371877929
0.785,0.3375,0.00061514801260043
0.79,0.3375,0.000536247568849354
0.795,0.3375,0.000467906499408885
0.8,0.3375,0.000410037459567275
0.805,0.3375,0.00036255330367262
0.81,0.3375,0.000325367087624249
0.815,0.3375,0.000298392071302958
0.82,0.3375,0.000281541720943156
0.825,0.3375,0.000274729711449966
0.83,0.3375,0.000277869928664182
0.835,0.3375,0.000290876471577937
0.84,0.3375,0.000313663654503805
0.845,0.3375,0.000346146009200019
0.85,0.3375,0.000388238286954377
0.855,0.3375,0.00043985546062928
0.86,0.3375,0.000500912726670376
0.865,0.3375,0.000571325507081016
0.87,0.3375,0.000651009451364867
0.875,0.3375,0.000739880438438697
0.88,0.3375,0.0008378545785175
0.885,0.3375,0.000944848214973835
0.89,0.3375,0.00106077792617336
0.895,0.3375,0.00118556052728827
0.9,0.3375,0.00131911307209044
0.7,0.34375,0.00384406775805186
0.705,0.34375,0.0035635977932582
0.71,0.34375,0.00329519842187743
0.715,0.34375,0.00303878046672552
0.72,0.34375,0.00279425488891705
0.725,0.34375,0.00256153279172218
0.73,0.34375,0.00234052542430091
0.735,0.34375,0.00213114418531933
0.74,0.34375,0.00193330062645195
0.745,0.34375,0.00174690645577493
0.75,0.34375,0.00157187354105408
0.755,0.34375,0.00140811391293213
0.76,0.34375,0.00125553976801936
0.765,0.34375,0.00111406347189151
0.77,0.34375,0.000983597561999142
0.775,0.34375,0.000864054750492183
0.78,0.34375,0.000755347926963559
0.785,0.34375,0.000657390161115585
0.79,0.34375,0.000570094705352753
0.795,0.34375,0.000493374997304493
0.8,0.34375,0.000427144662281309
0.805,0.34375,0.000371317515667714
0.81,0.34375,0.000325807565255203
0.815,0.34375,0.000290529013518464
0.82,0.34375,0.000265396259837925
0.825,0.34375,0.000250323902671659
0.83,0.34375,0.000245226741679532
0.835,0.34375,0.000250019779802451
0.84,0.34375,0.000264618225299451
0.845,0.34375,0.000288937493745241
0.85,0.34375,0.000322893209990786
0.855,0.34375,0.000366401210089418
0.86,0.34375,0.000419377543190805
0.865,0.34375,0.000481738473405125
0.87,0.34375,0.000553400481639609
0.875,0.34375,0.00063428026740961
0.88,0.34375,0.000724294750626193
0.885,0.34375,0.00082336107336224
0.89,0.34375,0.000931396601598892
0.895,0.34375,0.00104831892695414
0.9,0.34375,0.00117404586839525
0.7,0.35,0.00404408564117466
0.705,0.35,0.00375506346383797
0.71,0.35,0.00347810951552404
0.715,0.35,0.00321313572022254
0.72,0.35,0.00296005413477995
0.725,0.35,0.00271877695252256
0.73,0.35,0.00248921650676092
0.735,0.35,0.00227128527418036
0.74,0.35,0.00206489587812182
0.745,0.35,0.00186996109175773
0.75,0.35,0.00168639384116692
0.755,0.35,0.00151410720831305
0.76,0.35,0.00135301443393064
0.765,0.35,0.00120302892032269
0.77,0.35,0.001064064234074
0.775,0.35,0.000936034108684086
0.78,0.35,0.000818852447123404
0.785,0.35,0.00071243332431672
0.79,0.35,0.000616690989557245
0.795,0.35,0.000531539868855035
0.8,0.35,0.000456894567223179
0.805,0.35,0.000392669870905125
0.81,0.35,0.000338780749546388
0.815,0.35,0.000295142358313909
0.82,0.35,0.000261670039966061
0.825,0.35,0.000238279326876396
0.83,0.35,0.000224885943013994
0.835,0.35,0.00022140580588325
0.84,0.35,0.000227755028425838
0.845,0.35,0.000243849920887474
0.85,0.35,0.000269606992652037
0.855,0.35,0.00030494295404552
0.86,0.35,0.000349774718112137
0.865,0.35,0.000404019402364916
0.87,0.35,0.000467594330512933
0.875,0.35,0.000540417034167304
0.88,0.35,0.000622405254527949
0.885,0.35,0.00071347694405305
0.89,0.35,0.000813550268113061
0.895,0.35,0.000922543606631018
0.9,0.35,0.00104037555571082
0.7,0.35625,0.00425766746470328
0.705,0.35625,0.0039600596428842
0.71,0.35625,0.00367451662899525
0.715,0.35625,0.00340095145476301
0.72,0.35625,0.00313927727951432
0.725,0.35625,0.00288940739356368
0.73,0.35625,0.00265125522148604
0.735,0.35625,0.00242473432527981
0.74,0.35625,0.00220975840742425
0.745,0.35625,0.00200624131383606
0.75,0.35625,0.00181409703672914
0.755,0.35625,0.00163323971738208
0.76,0.35625,0.00146358364881738
0.765,0.35625,0.00130504327839655
0.77,0.35625,0.00115753321033514
0.775,0.35625,0.00102096820814153
0.78,0.35625,0.000895263196983437
0.785,0.35625,0.000780333265985723
0.79,0.35625,0.000676093670463312
0.795,0.35625,0.000582459834092656
0.8,0.35625,0.000499347351025294
0.805,0.35625,0.000426671987946856
0.81,0.35625,0.00036434968608475
0.815,0.35625,0.000312296563167829
0.82,0.35625,0.000270428915341009
0.825,0.35625,0.000238663219037938
0.83,0.35625,0.000216916132814582
0.835,0.35625,0.00020510449914655
0.84,0.35625,0.000203145346192884
0.845,0.35625,0.00021095588952896
0.85,0.35625,0.000228453533851022
0.855,0.35625,0.00025555587465479
0.86,0.35625,0.000292180699890537
0.865,0.35625,0.00033824599159685
0.87,0.35625,0.000393669927515298
0.875,0.35625,0.000458370882688047
0.88,0.35625,0.000532267431040483
0.885,0.35625,0.000615278346950669
0.89,0.35625,0.000707322606807562
0.895,0.35625,0.000808319390559624
0.9,0.35625,0.00091818808325558
0.7,0.3625,0.00448483948898479
0.705,0.3625,0.0041786142875686
0.71,0.3625,0.00388444940743385
0.715,0.3625,0.00360225899428002
0.72,0.3625,0.00333195731633936
0.725,0.3625,0.00307345876752701
0.73,0.3625,0.00282667787048061
0.735,0.3625,0.00259152927949392
0.74,0.3625,0.00236792778334905
0.745,0.3625,0.00215578830805183
0.75,0.3625,0.00195502591947448
0.755,0.3625,0.00176555582591008
0.76,0.3625,0.00158729338054296
0.765,0.3625,0.00142015408383907
0.77,0.3625,0.00126405358586048
0.775,0.3625,0.00111890768850781
0.78,0.3625,0.000984632347694579
0.785,0.3625,0.000861143675457082
0.79,0.3625,0.000748357942003595
0.795,0.3625,0.000646191577706364
0.8,0.3625,0.000554561175039935
0.805,0.3625,0.000473383490469173
0.81,0.3625,0.000402575446290238
0.815,0.3625,0.00034205413242778
0.82,0.3625,0.000291736808191353
0.825,0.3625,0.000251540903994157
0.83,0.3625,0.000221384023036925
0.835,0.3625,0.000201183942959839
0.84,0.3625,0.000190858617465155
0.845,0.3625,0.000190326177913168
0.85,0.3625,0.000199504934894074
0.855,0.3625,0.000218313379778133
0.86,0.3625,0.000246670186246513
0.865,0.3625,0.000284494211805042
0.87,0.3625,0.000331704499283054
0.875,0.3625,0.000388220278319378
0.88,0.3625,0.000453960966837494
0.885,0.3625,0.000528846172511687
0.89,0.3625,0.000612795694226083
0.895,0.3625,0.000705729523528212
0.9,0.3625,0.000807567846078803
0.7,0.36875,0.00472562561230126
0.705,0.36875,0.00441075300491283
0.71,0.36875,0.00410793515819916
0.715,0.36875,0.00381708733773674
0.72,0.36875,0.00353812492676
0.725,0.36875,0.00327096342907277
0.73,0.36875,0.00301551847185289
0.735,0.36875,0.00277170580835505
0.74,0.36875,0.00253944132051604
0.745,0.36875,0.00231864102146702
0.75,0.36875,0.00210922105795736
0.755,0.36875,0.00191109771269409
0.76,0.36875,0.00172418740660147
0.765,0.36875,0.0015484067010045
0.77,0.36875,0.00138367229974081
0.775,0.36875,0.00122990105120443
0.78,0.36875,0.00108700995032578
0.785,0.36875,0.000954916140491218
0.79,0.36875,0.000833536915406114
0.795,0.36875,0.00072278972090493
0.8,0.36875,0.000622592156711749
0.805,0.36875,0.000532861978154742
0.81,0.36875,0.000453517097837765
0.815,0.36875,0.000384475587272382
0.82,0.36875,0.000325655678473332
0.825,0.36875,0.000276975765520501
0.83,0.36875,0.000238354406090276
0.835,0.36875,0.000209710322959133
0.84,0.36875,0.000190962405482109
0.845,0.36875,0.000182029711048878
0.85,0.36875,0.00018283146651985
0.855,0.36875,0.000193287069644817
0.86,0.36875,0.000213316090466424
0.865,0.36875,0.000242838272710745
0.87,0.36875,0.000281773535167101
0.875,0.36875,0.000330041973059179
0.88,0.36875,0.000387563859409439
0.885,0.36875,0.00045425964639867
0.89,0.36875,0.000530049966722496
0.895,0.36875,0.000614855634946535
0.9,0.36875,0.000708597648861827
0.7,0.375,0.00498004735470381
0.705,0.375,0.0046564990349611
0.71,0.375,0.0043449988333847
0.715,0.375,0.00404546314099593
0.72,0.375,0.00375780846179544
0.725,0.375,0.00348195141543443
0.73,0.375,0.00321780873978306
0.735,0.375,0.00296529729340075
0.74,0.375,0.00272433405791283
0.745,0.375,0.00249483614029822
0.75,0.375,0.0022767207750924
0.755,0.375,0.00206990532651016
0.76,0.375,0.00187430729049232
0.765,0.375,0.00168984429668049
0.77,0.375,0.00151643411032416
0.775,0.375,0.00135399463412381
0.78,0.375,0.00120244391001421
0.785,0.375,0.00106170012089142
0.79,0.375,0.000931681592287433
0.795,0.375,0.000812306793995867
0.8,0.375,0.000703494341652286
0.805,0.375,0.000605162998272565
0.81,0.375,0.000517231675752526
0.815,0.375,0.000439619436332156
0.82,0.375,0.000372245494027398
0.825,0.375,0.000315029216032636
0.83,0.375,0.00026789012409668
0.835,0.375,0.000230747895875168
0.84,0.375,0.000203522366262002
0.845,0.375,0.00018613352870253
0.85,0.375,0.000178501536490919
0.855,0.375,0.000180546704054209
0.86,0.375,0.00019218950822533
0.865,0.375,0.000213350589507365
0.87,0.375,0.000243950753331159
0.875,0.375,0.000283910971308368
0.88,0.375,0.000333152382481864
0.885,0.375,0.000391596294575404
0.89,0.375,0.00045916418524431
0.895,0.375,0.000535777703328859
0.9,0.375,0.000621358670111989
0.7,0.38125,0.00524812384279948
0.705,0.38125,0.00491587323489661
0.71,0.38125,0.00459566301327051
0.715,0.38125,0.00428741069961468
0.72,0.38125,0.00399103392412276
0.725,0.38125,0.0037064504279184
0.73,0.38125,0.0034335780653859
0.735,0.38125,0.00317233480640669
0.74,0.38125,0.00292263873850576
0.745,0.38125,0.00268440806891313
0.75,0.38125,0.00245756112654435
0.755,0.38125,0.00224201636390474
0.76,0.38125,0.0020376923589214
0.765,0.38125,0.00184450781670739
0.77,0.38125,0.00166238157126197
0.775,0.38125,0.00149123258711098
0.78,0.38125,0.00133097996089141
0.785,0.38125,0.00118154292288362
0.79,0.38125,0.00104284083849525
0.795,0.38125,0.000914793209700241
0.8,0.38125,0.000797319676436556
0.805,0.38125,0.000690340017965967
0.81,0.38125,0.000593774154199229
0.815,0.38125,0.000507542146989897
0.82,0.38125,0.000431564201399827
0.825,0.38125,0.000365760666939447
0.83,0.38125,0.000310052038785656
0.835,0.38125,0.000264358958980208
0.84,0.38125,0.000228602217611268
0.845,0.38125,0.000202702753980792
0.85,0.38125,0.000186581657760211
0.855,0.38125,0.000180160170136884
0.86,0.38125,0.000183359684953629
0.865,0.38125,0.00019610174984355
0.87,0.38125,0.000218308067362333
0.875,0.38125,0.000249900496120015
0.88,0.38125,0.000290801051914202
0.885,0.38125,0.000340931908866575
0.89,0.38125,0.000400215400564473
0.895,0.38125,0.00046857402120918
0.9,0.38125,0.000545930426772581
0.7,0.3875,0.00552987179550306
0.705,0.3875,0.00518889406411453
0.71,0.3875,0.00485994789072319
0.715,0.3875,0.00454295193257757
0.72,0.3875,0.00423782495114983
0.725,0.3875,0.00394448581432304
0.73,0.3875,0.00366285349848289
0.735,0.3875,0.00339284709051889
0.74,0.3875,0.00313438578973927
0.745,0.3875,0.00288738890970464
0.75,0.3875,0.0026517758799845
0.755,0.3875,0.00242746624784123
0.76,0.3875,0.00221437967984578
0.765,0.3875,0.00201243596342928
0.77,0.3875,0.00182155500837466
0.775,0.3875,0.00164165684825235
0.78,0.3875,0.00147266164180398
0.785,0.3875,0.00131448967427776
0.79,0.3875,0.0011670613587195
0.795,0.3875,0.00103029723722269
0.8,0.3875,0.000904117982141291
0.805,0.3875,0.000788444397268583
0.81,0.3875,0.000683197418985406
0.815,0.3875,0.000588298117381089
0.82,0.3875,0.000503667697350081
0.825,0.3875,0.000429227499667375
0.83,0.3875,0.000364899002045626
0.835,0.3875,0.000310603820176785
0.84,0.3875,0.000266263708760957
0.845,0.3875,0.000231800562525134
0.85,0.3875,0.000207136417234283
0.855,0.3875,0.000192193450697244
0.86,0.3875,0.000186893983769754
0.865,0.3875,0.000191160481356812
0.87,0.3875,0.000204915553416548
0.875,0.3875,0.000228081955967577
0.88,0.3875,0.000260582592101857
0.885,0.3875,0.000302340513004807
0.89,0.3875,0.000353278918984533
0.895,0.3875,0.000413321160511742
0.9,0.3875,0.000482390739271981
0.7,0.39375,0.0058253055107656
0.705,0.39375,0.00547557757026358
0.71,0.39375,0.00513787125655619
0.715,0.39375,0.00481210636698162
0.72,0.39375,0.00449820279903082
0.725,0.39375,0.00419608055229118
0.73,0.39375,0.00390565973029812
0.735,0.39375,0.00362686054229979
0.74,0.39375,0.00335960330493914
0.745,0.39375,0.0031038084438583
0.75,0.39375,0.00285939649522967
0.755,0.39375,0.00262628810721809
0.76,0.39375,0.00240440404137856
0.765,0.39375,0.0021936651739935
0.77,0.39375,0.0019939924973541
0.775,0.39375,0.00180530712098928
0.78,0.39375,0.00162753027284665
0.785,0.39375,0.00146058330042908
0.79,0.39375,0.00130438767189065
0.795,0.39375,0.00115886497709566
0.8,0.39375,0.00102393692864423
0.805,0.39375,0.000899525362867921
0.81,0.39375,0.000785552240798683
0.815,0.39375,0.000681939649114426
0.82,0.39375,0.000588609801064284
0.825,0.39375,0.000505485037376654
0.83,0.39375,0.000432487827152877
0.835,0.39375,0.000369540768749457
0.84,0.39375,0.000316566590651471
0.845,0.39375,0.000273488152339861
0.85,0.39375,0.000240228445155065
0.855,0.39375,0.00021671059315947
0.86,0.39375,0.000202857854000963
0.865,0.39375,0.000198593619779843
0.87,0.39375,0.000203841417921182
0.875,0.39375,0.000218524912054719
0.88,0.39375,0.000242567902904157
0.885,0.39375,0.000275894329187766
0.89,0.39375,0.000318428268531989
0.895,0.39375,0.00037009393839975
0.9,0.39375,0.000430815697034963
0.7,0.4,0.00613443685329038
0.705,0.4,0.00577593737626752
0.71,0.4,0.00542944848586218
0.715,0.4,0.00509489112368498
0.72,0.4,0.00477218632763705
0.725,0.4,0.00446125523360903
0.73,0.4,0.00416201907709153
0.735,0.4,0.00387439919470221
0.74,0.4,0.00359831702563373
0.745,0.4,0.00333369411302772
0.75,0.4,0.00308045210527888
0.755,0.4,0.00283851275727399
0.76,0.4,0.00260779793156997
0.765,0.4,0.00238822959951543
0.77,0.4,0.00217972984231971
0.775,0.4,0.00198222085207355
0.78,0.4,0.00179562493272542
0.785,0.4,0.00161986450101724
0.79,0.4,0.00145486208738334
0.795,0.4,0.00130054033681628
0.8,0.4,0.00115682200970312
0.805,0.4,0.00102362998263558
0.81,0.4,0.000900887249197382
0.815,0.4,0.000788516920732132
0.82,0.4,0.000686442227094764
0.825,0.4,0.000594586517389704
0.83,0.4,0.000512873260698568
0.835,0.4,0.000441226046800329
0.84,0.4,0.000379568586886618
0.845,0.4,0.000327824714274823
0.85,0.4,0.000285918385121481
0.855,0.4,0.000253773679138435
0.86,0.4,0.000231314800314003
0.865,0.4,0.000218466077641488
0.87,0.4,0.000215151965857042
0.875,0.4,0.000221297046189016
0.88,0.4,0.000236826027120638
0.885,0.4,0.00026166374516793
0.89,0.4,0.00029573516567453
0.895,0.4,0.000338965383625147
0.9,0.4,0.000391279624479113
0.7,0.40625,0.00645727524324663
0.705,0.40625,0.00608998466833741
0.71,0.40625,0.00573469252532866
0.715,0.40625,0.0053913209039312
0.72,0.40625,0.0050597919864953
0.725,0.40625,0.00474002804946421
0.73,0.40625,0.00443195146474252
0.735,0.40625,0.00413548470098458
0.74,0.40625,0.00385055032480734
0.745,0.40625,0.00357707100193251
0.75,0.40625,0.00331496949826259
0.755,0.40625,0.00306416868089522
0.76,0.40625,0.0028245915190803
0.765,0.40625,0.00259616108512406
0.77,0.40625,0.00237880055524438
0.775,0.40625,0.00217243321038147
0.78,0.40625,0.00197698243696766
0.785,0.40625,0.00179237172766057
0.79,0.40625,0.00161852468204308
0.795,0.40625,0.00145536500729401
0.8,0.40625,0.00130281651883295
0.805,0.40625,0.00116080314094284
0.81,0.40625,0.00102924890737347
0.815,0.40625,0.000908077961929405
0.82,0.40625,0.000797214559045252
0.825,0.40625,0.000696583064351528
0.83,0.40625,0.00060610795523388
0.835,0.40625,0.00052571382138867
0.84,0.40625,0.00045532536537753
0.845,0.40625,0.000394867403183617
0.85,0.40625,0.000344264864772025
0.855,0.40625,0.000303442794656844
0.86,0.40625,0.000272326352477135
0.865,0.40625,0.000250840813584101
0.87,0.40625,0.000238911569641532
0.875,0.40625,0.000236464129241595
0.88,0.40625,0.000243424118537847
0.885,0.40625,0.000259717281897365
0.89,0.40625,0.000285269482573653
0.895,0.40625,0.000320006703402043
0.9,0.40625,0.000363855047519071
0.7,0.4125,0.00679382764599067
0.705,0.4125,0.00641772818498455
0.71,0.4125,0.00605361388154744
0.715,0.4125,0.00570140797696003
0.72,0.4125,0.00536103380170508
0.725,0.4125,0.00503241477667479
0.73,0.4125,0.00471547441429632
0.735,0.4125,0.00441013631958056
0.74,0.4125,0.00411632419109882
0.745,0.4125,0.00383396182189223
0.75,0.4125,0.00356297310031842
0.755,0.4125,0.00330328201084002
0.76,0.4125,0.0030548126347594
0.765,0.4125,0.00281748915090396
0.77,0.4125,0.00259123583626621
0.775,0.4125,0.00237597706660266
0.78,0.4125,0.00217163731699574
0.785,0.4125,0.00197814116238236
0.79,0.4125,0.00179541327805329
0.795,0.4125,0.00162337844012662
0.8,0.4125,0.00146196152599928
0.805,0.4125,0.00131108751477991
0.81,0.4125,0.00117068148770644
0.815,0.4125,0.00104066862855185
0.82,0.4125,0.000920974224020933
0.825,0.4125,0.000811523664141584
0.83,0.4125,0.000712242442653097
0.835,0.4125,0.000623056157394695
0.84,0.4125,0.000543890510696808
0.845,0.4125,0.000474671309777864
0.85,0.4125,0.00041532446714907
0.855,0.4125,0.000365776001029636
0.86,0.4125,0.000325952035774767
0.865,0.4125,0.000295778802318672
0.87,0.4125,0.000275182638634678
0.875,0.4125,0.000264089990214512
0.88,0.4125,0.000262427410568666
0.885,0.4125,0.000270121561749665
0.89,0.4125,0.000287099214899986
0.895,0.4125,0.000313287250826246
0.9,0.4125,0.000348612660601232
0.7,0.41875,0.007144098562803
0.705,0.41875,0.00675917420704337
0.71,0.41875,0.00638622061032763
0.715,0.41875,0.00602516216861499
0.72,0.41875,0.00567592336384547
0.725,0.41875,0.0053384287649005
0.73,0.41875,0.00501260302848477
0.735,0.41875,0.0046983708999347
0.74,0.41875,0.00439565721395802
0.745,0.41875,0.00410438689530947
0.75,0.41875,0.00382448495940702
0.755,0.41875,0.00355587651289341
0.76,0.41875,0.0032984867541473
0.765,0.41875,0.0030522409737484
0.77,0.41875,0.00281706455490088
0.775,0.41875,0.00259288297381914
0.78,0.41875,0.00237962180008006
0.785,0.41875,0.00217720669694554
0.79,0.41875,0.00198556342165929
0.795,0.41875,0.00180461782572148
0.8,0.41875,0.00163429585514495
0.805,0.41875,0.00147452355069642
0.81,0.41875,0.00132522704812614
0.815,0.41875,0.00118633257838925
0.82,0.41875,0.00105776646786203
0.825,0.41875,0.000939455138556158
0.83,0.41875,0.0008313251083339
0.835,0.41875,0.000733302991127093
0.84,0.41875,0.000645315497162713
0.845,0.41875,0.000567289433197665
0.85,0.41875,0.000499151702765319
0.855,0.41875,0.000440829306436259
0.86,0.41875,0.000392249342095561
0.865,0.41875,0.000353339005238862
0.87,0.41875,0.000324025589289297
0.875,0.41875,0.000304236485937407
0.88,0.41875,0.000293899185505873
0.885,0.41875,0.000292941277340963
0.89,0.41875,0.000301290450232381
0.895,0.41875,0.000318874492863178
0.9,0.41875,0.000345621294291257
0.7,0.425,0.00750809002264991
0.705,0.425,0.00711432654871324
0.71,0.425,0.00673251830702147
0.715,0.425,0.00636259085095747
0.72,0.425,0.006004469816882
0.725,0.425,0.00565808092484685
0.73,0.425,0.00532334997923265
0.735,0.425,0.0050002028693162
0.74,0.425,0.00468856556977226
0.745,0.425,0.00438836414111458
0.75,0.425,0.00409952473008089
0.755,0.425,0.00382197356996626
0.76,0.425,0.00355563698090963
0.765,0.425,0.00330044137013754
0.77,0.425,0.00305631323216959
0.775,0.425,0.00282317914898966
0.78,0.425,0.00260096579018706
0.785,0.425,0.00238959991307145
0.79,0.425,0.00218900836276548
0.795,0.425,0.00199911807227884
0.8,0.425,0.00181985606256736
0.805,0.425,0.00165114944258076
0.81,0.425,0.00149292540930229
0.815,0.425,0.0013451112477838
0.82,0.425,0.00120763433117926
0.825,0.425,0.00108042212077987
0.83,0.425,0.000963402166053837
0.835,0.425,0.000856502104693541
0.84,0.425,0.000759649662672971
0.845,0.425,0.000672772654318064
0.85,0.425,0.000595798982392456
0.855,0.425,0.00052865663820119
0.86,0.425,0.000471273701714602
0.865,0.425,0.000423578341714744
0.87,0.425,0.000385498815966381
0.875,0.425,0.000356963471414674
0.88,0.425,0.000337900744411405
0.885,0.425,0.000328239160971663
0.89,0.425,0.000327907337062615
0.895,0.425,0.000336833978926114
0.9,0.425,0.000354947883436565
0.7,0.43125,0.00788580157497657
0.705,0.43125,0.00748318654962663
0.71,0.43125,0.00709251009787117
0.715,0.43125,0.00671369893289609
0.72,0.43125,0.00634667984808243
0.725,0.43125,0.00599137971747188
0.73,0.43125,0.00564772549615984
0.735,0.43125,0.00531564422062126
0.74,0.43125,0.00499506300897381
0.745,0.43125,0.00468590906118372
0.75,0.43125,0.00438810965921839
0.755,0.43125,0.00410159216715094
0.76,0.43125,0.00382628403122092
0.765,0.43125,0.00356211277985561
0.77,0.43125,0.00330900602365631
0.775,0.43125,0.00306689145535374
0.78,0.43125,0.00283569684973673
0.785,0.43125,0.00261535006355804
0.79,0.43125,0.00240577903542132
0.795,0.43125,0.00220691178565298
0.8,0.43125,0.00201867641616242
0.805,0.43125,0.00184100111029457
0.81,0.43125,0.00167381413267767
0.815,0.43125,0.00151704382907006
0.82,0.43125,0.00137061862620895
0.825,0.43125,0.00123446703166441
0.83,0.43125,0.00110851763370139
0.835,0.43125,0.000992699101152956
0.84,0.43125,0.000886940183307217
0.845,0.43125,0.000791169709810854
0.85,0.43125,0.00070531659059164
0.855,0.43125,0.000629309815802568
0.86,0.43125,0.00056307845578978
0.865,0.43125,0.000506551661086694
0.87,0.43125,0.000459658662436344
0.875,0.43125,0.000422328770844078
0.88,0.43125,0.000394491377662451
0.885,0.43125,0.000376075954710243
0.89,0.43125,0.000367012054427252
0.895,0.43125,0.000367229310066562
0.9,0.43125,0.000376657435925762
0.7,0.4375,0.00827723028353867
0.705,0.4375,0.00786575306795127
0.71,0.4375,0.00746619663238483
0.715,0.4375,0.00707848885183971
0.72,0.4375,0.00670255767895076
0.725,0.4375,0.00633833114420489
0.73,0.4375,0.00598573735608911
0.735,0.4375,0.0056447045011743
0.74,0.4375,0.00531516084413946
0.745,0.4375,0.00499703472774139
0.75,0.4375,0.00469025457273457
0.755,0.4375,0.00439474887774581
0.76,0.4375,0.00411044621910835
0.765,0.4375,0.00383727525065974
